f,S11,S12 mag,S12 Fase,S22,R mag,Alfa,H12 mag,H12 fase,Coherencia
9872,0.09,0.04,1.49,0.11,1.63,-1.64,0.49,1.49,0.19
9878,0.1,0.06,1.44,0.12,1.76,-2.08,0.56,1.44,0.28
9883,0.08,0.05,1.42,0.11,1.76,-2.11,0.55,1.42,0.22
9889,0.07,0.04,1.45,0.11,1.69,-1.84,0.5,1.45,0.16
9894,0.08,0.04,1.22,0.11,2.04,-3.15,0.58,1.22,0.24
9899,0.1,0.03,1.15,0.08,1.55,-1.41,0.35,1.15,0.16
9905,0.11,0.07,1.36,0.12,1.94,-2.77,0.59,1.36,0.33
9910,0.09,0.05,1.15,0.1,2.13,-3.55,0.57,1.15,0.29
9916,0.08,0.05,0.85,0.08,2.73,-6.47,0.63,0.85,0.38
9921,0.08,0.04,1.16,0.1,1.95,-2.8,0.5,1.16,0.21
9926,0.07,0.05,1.07,0.1,2.74,-6.51,0.69,1.07,0.33
9932,0.06,0.03,0.5,0.07,1.62,-1.62,0.45,0.5,0.17
